merchant_id,industry,tier,region,plan,tenure_months,avg_monthly_txn,avg_ticket_size,monthly_revenue,days_since_last_txn,revenue_trend_pct,support_tickets_90d,avg_resolution_hours,satisfaction_score,failed_payments_90d,account_manager_calls_90d,features_adopted,integration_active,churned
M101734,Travel,Enterprise,East,Standard,12,1148,39.01,44783.48,9,6.8,0,10.8,7.6,1,2,5,1,0
M101735,eCommerce,Medium,North,Standard,48,131,30.38,3979.78,15,-11.4,1,23.8,7.9,1,1,7,1,0
M101736,Travel,Medium,South,Standard,28,206,35.260000000000005,7263.56,83,7.0,0,8.0,6.4,0,1,8,1,0
M101737,Retail,Small,East,Plus,38,33,39.63,1307.79,5,-15.5,4,18.0,8.6,0,1,1,1,1
M101738,Services,Small,East,Plus,34,49,70.85,3471.65,32,4.3,0,9.9,6.5,0,0,2,1,0
M101739,eCommerce,Medium,East,Premium,48,227,60.87,13817.49,60,30.0,0,9.8,7.2,1,0,2,0,1
M101740,Retail,Small,East,Standard,13,28,43.65,1222.2,21,2.4,2,11.1,6.7,1,1,2,1,0
M101741,Retail,Small,East,Standard,11,67,43.38,2906.46,1,-33.3,3,19.1,8.6,1,0,3,1,0
M101742,Retail,Medium,South,Standard,44,322,77.43,24932.46,5,11.3,2,3.0,8.2,3,1,1,1,0
M101743,Health,Small,East,Standard,26,70,32.91,2303.7,18,3.4,1,16.9,6.7,1,0,6,1,1
M101744,eCommerce,Small,South,Standard,49,43,20.42,878.06,14,7.7,2,14.9,7.0,2,2,5,1,0
M101745,Services,Small,South,Plus,8,40,104.53,4181.2,42,24.4,1,13.1,5.0,2,1,6,0,1
M101746,eCommerce,Small,North,Standard,17,51,43.68,2227.68,43,-8.6,4,22.2,2.9,1,1,7,1,1
M101747,Services,Medium,South,Standard,57,180,139.36,25084.8,14,-3.3,1,3.1,6.6,0,0,2,1,1
M101748,Food & Beverage,Medium,North,Plus,50,230,40.23,9252.9,14,-19.6,1,23.2,6.1,1,0,3,1,1
M101749,Food & Beverage,Small,North,Plus,4,38,53.27,2024.26,10,7.3,0,8.5,8.0,0,0,4,1,0
M101750,Services,Small,South,Standard,49,24,31.39,753.36,21,6.7,0,8.1,6.9,1,2,3,0,0
M101751,Retail,Small,East,Standard,4,42,61.42,2579.64,7,-2.7,0,4.9,6.6,1,1,4,1,1
M101752,Travel,Small,West,Plus,8,34,43.99,1495.66,13,19.4,6,12.7,2.2,1,1,4,1,0
M101753,eCommerce,Small,North,Plus,53,37,47.0,1739.0,7,-19.8,5,7.8,8.1,1,0,6,0,1
M101754,Food & Beverage,Enterprise,West,Plus,8,1363,56.5,77009.5,17,5.8,1,12.4,7.3,0,1,2,1,0
M101755,Services,Small,South,Standard,18,62,40.75,2526.5,30,16.2,0,6.7,8.6,0,2,3,0,0
M101756,Retail,Small,East,Plus,8,30,60.33,1809.9,4,-8.9,1,20.8,6.6,0,1,3,0,0
M101757,Health,Enterprise,East,Premium,36,1067,35.56,37942.52,12,-27.2,1,14.9,8.7,2,1,2,1,0
M101758,Travel,Small,West,Standard,4,31,58.62,1817.22,37,-34.3,0,12.2,6.1,1,2,7,0,1
M101759,Travel,Enterprise,North,Standard,17,897,18.27,16388.19,45,6.4,0,7.4,7.2,2,1,5,1,1
M101760,Food & Beverage,Small,West,Premium,20,32,23.01,736.32,10,40.3,1,10.2,7.5,2,2,7,1,0
M101761,Retail,Small,North,Standard,39,37,31.09,1150.33,7,-10.4,0,29.5,7.2,0,0,1,1,1
M101762,Retail,Enterprise,West,Plus,30,1473,25.76,37944.48,0,12.9,0,7.3,7.9,1,0,6,1,0
M101763,Retail,Small,East,Premium,12,45,26.96,1213.2,33,-50.4,1,1.7,8.3,0,2,6,1,1
M101764,Retail,Small,South,Standard,28,28,68.50999999999999,1918.28,31,11.2,1,9.9,7.5,1,3,7,1,0
M101765,Retail,Small,South,Plus,28,63,44.66,2813.58,16,-20.9,0,4.3,7.1,0,2,4,1,1
M101766,Health,Medium,North,Standard,21,306,40.75,12469.5,64,-5.7,0,8.1,8.6,1,2,6,1,0
M101767,Retail,Medium,West,Premium,32,160,60.64,9702.4,14,4.7,0,10.7,4.4,1,0,5,1,0
M101768,Retail,Small,East,Premium,20,61,63.19,3854.59,33,-33.5,4,9.2,6.1,2,1,7,0,1
M101769,eCommerce,Medium,West,Premium,20,247,38.16,9425.52,10,72.2,4,6.4,9.8,2,1,7,0,0
M101770,Services,Medium,East,Standard,47,208,90.43,18809.44,12,-10.3,3,12.5,5.9,0,2,7,0,0
M101771,eCommerce,Small,West,Plus,15,45,46.1,2074.5,18,16.4,0,26.8,6.1,3,1,2,1,0
M101772,Services,Small,West,Premium,20,40,72.06,2882.4,7,35.8,2,12.7,9.2,0,5,6,1,0
M101773,Travel,Small,South,Plus,9,48,35.53,1705.44,27,9.5,0,12.8,6.8,1,0,2,1,1
M101774,Services,Small,East,Plus,42,43,59.35,2552.05,16,-24.0,1,9.0,5.8,0,0,4,1,1
M101775,Services,Small,South,Standard,42,36,75.75,2727.0,2,5.3,2,17.0,8.7,1,0,8,1,0
M101776,eCommerce,Small,West,Premium,41,20,71.04,1420.8,34,-37.4,1,18.8,6.2,3,1,2,1,1
M101777,Food & Beverage,Small,East,Standard,10,48,67.53,3241.44,7,-4.3,1,24.6,6.0,1,1,6,0,1
M101778,Food & Beverage,Small,South,Standard,27,35,34.55,1209.25,7,39.9,3,31.9,2.8,1,1,3,1,0
M101779,Food & Beverage,Medium,East,Premium,18,289,25.1,7253.9,12,-28.0,4,18.3,6.5,1,1,3,1,0
M101780,Retail,Small,South,Premium,46,47,23.45,1102.15,21,-15.1,1,25.0,7.4,1,1,1,1,1
M101781,eCommerce,Enterprise,East,Premium,20,1063,39.67,42169.21,19,43.8,2,22.1,5.8,3,1,6,0,0
M101782,Retail,Enterprise,South,Standard,25,1717,38.09,65400.53,42,-0.8,1,16.0,4.7,1,1,7,1,0
M101783,Retail,Medium,South,Standard,27,236,63.76,15047.36,18,-16.7,3,13.7,6.1,0,1,4,1,0
M101784,Retail,Enterprise,West,Standard,45,1271,52.14,66269.94,4,11.6,3,4.7,6.4,2,0,2,0,0
M101785,eCommerce,Medium,North,Standard,42,210,23.84,5006.4,6,-7.3,2,42.3,5.1,1,3,5,1,0
M101786,Food & Beverage,Small,West,Premium,49,72,83.01,5976.72,3,-56.8,1,12.5,6.1,0,1,8,1,0
M101787,eCommerce,Medium,North,Plus,26,171,57.58,9846.18,3,-26.9,4,11.9,9.7,1,2,7,1,1
M101788,Travel,Small,North,Standard,49,36,33.239999999999995,1196.64,11,48.3,1,8.4,7.7,0,0,7,1,0
M101789,Retail,Medium,North,Standard,52,143,36.480000000000004,5216.64,32,10.2,0,17.4,3.9,1,0,1,0,1
M101790,eCommerce,Small,North,Standard,31,52,104.12,5414.24,16,35.2,1,4.6,7.5,0,0,8,0,0
M101791,Food & Beverage,Small,North,Premium,41,33,25.76,850.08,22,-19.6,1,27.9,6.1,0,1,5,1,0
M101792,Retail,Small,West,Plus,54,34,107.11,3641.74,27,1.8,1,14.5,8.8,1,2,6,0,0
M101793,eCommerce,Enterprise,West,Standard,50,1001,44.02,44064.02,34,-0.7,0,5.9,7.1,0,3,3,1,1
M101794,Travel,Small,East,Standard,17,41,45.69,1873.29,8,-9.0,0,15.7,6.5,0,2,8,0,0
M101795,Food & Beverage,Small,North,Standard,43,26,60.83,1581.58,31,7.6,2,20.9,9.5,1,2,5,1,0
M101796,Services,Small,West,Standard,27,18,20.130000000000003,362.34,28,-21.5,0,5.7,5.6,0,0,2,1,1
M101797,Food & Beverage,Small,East,Premium,9,47,57.45,2700.15,11,29.6,1,16.5,8.1,1,1,3,1,0
M101798,Services,Medium,East,Plus,22,105,74.94,7868.7,7,13.3,1,9.1,7.2,1,3,2,1,0
M101799,Services,Medium,West,Standard,58,297,39.08,11606.76,13,-0.8,2,10.4,6.3,2,0,8,0,1
M101800,Services,Small,South,Plus,57,69,49.85,3439.65,41,5.9,2,11.1,6.0,1,1,7,1,0
M101801,Services,Small,South,Standard,47,38,141.05,5359.9,33,-3.7,3,4.2,9.6,2,2,5,0,1
M101802,Retail,Small,West,Standard,59,63,79.36,4999.68,10,-34.9,3,25.7,7.1,0,0,7,1,1
M101803,eCommerce,Small,East,Plus,34,40,29.75,1190.0,31,-18.8,2,10.5,8.0,0,1,7,1,0
M101804,Services,Medium,East,Standard,45,385,37.74,14529.9,24,-1.0,3,11.5,8.4,1,0,3,1,0
M101805,eCommerce,Medium,East,Standard,10,188,43.27,8134.76,21,-4.8,4,29.1,6.7,1,0,3,1,1
M101806,Retail,Small,West,Premium,18,17,82.09,1395.53,39,17.2,1,15.4,5.1,0,2,8,0,1
M101807,Food & Beverage,Medium,South,Premium,11,214,29.69,6353.66,19,15.3,4,9.9,4.6,0,2,3,1,0
M101808,Food & Beverage,Small,North,Standard,56,73,71.15,5193.95,16,-9.3,4,17.6,9.2,1,0,1,1,0
M101809,Retail,Medium,South,Plus,37,265,71.4,18921.0,2,-18.1,2,17.0,7.1,0,0,7,1,0
M101810,Retail,Small,East,Standard,56,33,51.57,1701.81,27,19.6,0,9.1,7.3,1,2,2,1,1
M101811,Food & Beverage,Medium,West,Plus,25,247,83.59,20646.73,7,7.2,0,33.0,8.8,2,1,2,1,0
M101812,eCommerce,Small,South,Standard,24,56,31.38,1757.28,6,-10.7,1,10.0,5.4,1,1,6,0,1
M101813,Retail,Enterprise,East,Plus,40,1165,92.7,107995.5,16,-22.1,2,12.8,2.9,0,1,8,1,0
M101814,eCommerce,Small,West,Standard,34,100,17.78,1778.0,6,-11.9,4,15.5,3.9,1,3,1,0,1
M101815,Services,Small,West,Premium,22,33,29.59,976.47,20,11.6,1,18.9,5.8,1,4,6,1,0
M101816,eCommerce,Small,West,Premium,19,57,18.02,1027.14,18,40.1,3,8.3,7.4,0,0,3,1,1
M101817,Food & Beverage,Small,West,Standard,31,52,32.41,1685.32,16,-1.7,1,20.5,8.8,2,0,8,1,0
M101818,Food & Beverage,Small,East,Plus,5,31,72.11,2235.41,13,-15.3,0,42.6,6.8,0,2,8,1,0
M101819,Services,Medium,South,Standard,12,190,62.26,11829.4,26,50.5,0,2.7,3.4,0,0,1,1,0
M101820,Travel,Medium,South,Plus,3,314,57.17,17951.38,20,-5.2,0,5.0,10.0,1,2,1,1,0
M101821,Food & Beverage,Small,East,Standard,10,42,32.11,1348.62,20,-14.5,1,3.5,6.8,0,2,4,1,1
M101822,Services,Medium,North,Standard,12,248,49.39,12248.72,8,-6.0,2,3.3,9.4,1,2,1,0,1
M101823,Services,Medium,East,Plus,5,124,93.21,11558.04,14,-7.1,3,8.5,8.0,0,4,3,1,0
M101824,eCommerce,Small,East,Standard,4,50,32.89,1644.5,7,31.0,3,8.8,7.2,2,2,2,1,0
M101825,Retail,Small,East,Plus,49,44,33.760000000000005,1485.44,14,-33.8,2,21.0,6.2,1,1,8,1,0
M101826,Services,Small,South,Plus,11,39,34.57,1348.23,8,16.1,3,27.4,4.5,1,1,6,1,1
M101827,Food & Beverage,Small,East,Standard,33,45,55.52,2498.4,14,2.8,0,12.7,4.9,2,2,2,1,0
M101828,Travel,Medium,North,Standard,6,191,68.65,13112.15,14,-9.2,2,24.2,6.1,0,1,5,1,1
M101829,Food & Beverage,Enterprise,East,Plus,56,975,77.24,75309.0,14,-4.4,4,22.2,4.3,0,1,6,1,0
M101830,Food & Beverage,Medium,West,Plus,15,202,43.2,8726.4,27,-2.5,1,7.4,9.9,0,0,7,0,1
M101831,Health,Small,West,Standard,45,34,40.98,1393.32,22,4.9,1,15.1,7.0,0,2,6,1,0
M101832,Food & Beverage,Medium,West,Standard,38,472,36.8,17369.6,5,-6.9,2,6.7,10.0,0,0,5,0,0
M101833,Retail,Medium,South,Plus,46,303,66.32,20094.96,12,1.6,4,15.2,6.1,1,0,7,1,0
M101834,Retail,Small,North,Plus,38,29,20.560000000000002,596.24,16,-14.1,2,14.6,5.9,0,1,3,1,0
M101835,Retail,Medium,East,Plus,31,449,46.44,20851.56,8,51.0,1,17.2,7.7,0,0,8,0,0
M101836,Retail,Small,North,Standard,46,34,46.6,1584.4,18,25.2,3,34.2,5.5,0,1,2,1,0
M101837,Food & Beverage,Small,South,Plus,49,40,71.94,2877.6,9,13.7,7,11.6,8.6,0,0,7,1,1
M101838,eCommerce,Small,East,Plus,23,55,23.97,1318.35,15,-6.8,2,12.6,9.3,0,1,8,1,1
M101839,eCommerce,Small,East,Standard,56,20,74.97,1499.4,7,21.1,3,30.6,7.8,0,0,3,1,0
M101840,Retail,Enterprise,East,Standard,59,1104,64.14,70810.56,14,9.6,2,8.2,9.4,0,0,6,0,0
M101841,Services,Small,West,Standard,43,33,123.88,4088.04,23,5.6,7,12.9,8.3,0,1,7,1,0
M101842,Retail,Small,North,Premium,55,43,111.3,4785.9,25,-8.7,0,17.2,5.9,0,1,3,1,1
M101843,Health,Small,West,Standard,7,46,89.65,4123.9,15,9.0,0,15.3,8.7,2,1,5,1,0
M101844,Retail,Small,East,Plus,32,39,15.18,592.02,53,40.0,0,2.3,8.6,1,0,7,1,1
M101845,Services,Small,South,Plus,39,38,25.31,961.78,19,4.8,1,7.8,6.2,0,2,6,1,1
M101846,Food & Beverage,Small,South,Standard,55,58,83.76,4858.08,25,-2.8,1,5.0,6.6,1,2,7,1,0
M101847,Services,Medium,East,Premium,8,244,45.82,11180.08,35,5.2,0,3.9,7.3,0,1,3,1,1
M101848,Food & Beverage,Small,East,Plus,48,41,111.2,4559.2,8,4.0,1,15.7,8.6,1,1,5,1,1
M101849,eCommerce,Medium,South,Standard,5,232,52.26,12124.32,22,-9.0,0,14.5,7.1,1,2,7,0,1
M101850,Retail,Small,North,Plus,22,76,70.6,5365.6,18,-13.3,6,17.4,6.7,0,1,2,1,1
M101851,Travel,Medium,North,Plus,41,234,67.89,15886.26,23,20.5,1,4.4,7.1,1,0,4,1,0
M101852,Services,Medium,South,Standard,18,184,51.51,9477.84,29,29.5,2,6.4,6.7,1,3,5,1,0
M101853,eCommerce,Small,South,Plus,50,21,84.52,1774.92,7,52.8,4,18.4,4.8,1,0,7,0,0
M101854,eCommerce,Small,East,Plus,55,24,73.6,1766.4,51,13.1,1,3.8,8.7,1,1,7,0,1
M101855,Health,Enterprise,West,Standard,10,1019,26.68,27186.92,15,5.6,2,4.0,5.8,0,1,4,1,0
M101856,Retail,Small,North,Premium,16,39,146.26,5704.14,12,22.8,1,8.2,7.3,3,0,8,0,1
M101857,Food & Beverage,Medium,South,Plus,5,181,25.33,4584.73,1,-17.0,1,11.4,6.4,0,1,5,1,1
M101858,Retail,Small,North,Plus,42,45,33.68,1515.6,33,17.1,0,1.9,8.7,0,0,5,1,0
M101859,Retail,Small,West,Standard,53,33,69.96,2308.68,28,25.9,3,17.7,6.2,0,0,1,0,1
M101860,Services,Small,East,Standard,36,29,63.07,1829.03,13,25.5,2,11.8,5.4,0,0,2,1,1
M101861,Health,Enterprise,North,Standard,8,1487,76.93,114394.91,2,39.7,2,6.0,8.9,0,1,1,0,0
M101862,Health,Small,South,Plus,11,65,44.98,2923.7,16,-10.2,2,13.4,5.6,0,1,1,0,0
M101863,Services,Medium,East,Plus,3,149,65.58,9771.42,4,-7.8,1,2.4,7.7,1,0,8,1,1
M101864,Services,Medium,West,Plus,29,240,35.0,8400.0,31,-1.7,0,7.5,9.3,0,0,3,1,1
M101865,Travel,Small,East,Standard,43,21,52.25,1097.25,12,-21.5,0,7.8,6.0,1,1,6,1,0
M101866,Health,Small,South,Plus,9,24,104.05,2497.2,7,14.8,5,16.3,6.6,0,1,5,1,0
M101867,Retail,Small,East,Plus,51,33,25.25,833.25,18,17.9,1,12.5,6.3,1,2,2,1,0
M101868,Services,Small,East,Plus,15,60,87.32,5239.2,20,15.4,1,19.0,6.9,0,1,7,0,0
M101869,eCommerce,Medium,East,Plus,31,168,46.8,7862.4,22,6.3,0,9.9,7.0,2,3,5,0,0
M101870,Food & Beverage,Small,North,Premium,40,30,30.82,924.6,7,25.1,2,4.9,8.8,1,3,7,0,1
M101871,Food & Beverage,Small,East,Standard,32,41,32.04,1313.64,29,15.7,4,9.3,6.1,0,1,7,0,0
M101872,Health,Medium,North,Plus,29,223,46.03,10264.69,13,-10.3,2,53.1,7.0,0,2,7,1,1
M101873,Health,Medium,West,Premium,20,167,89.49,14944.83,2,-60.0,2,4.3,10.0,1,1,5,1,0
M101874,Travel,Small,West,Plus,26,80,65.37,5229.6,14,-4.3,1,37.9,6.1,2,1,2,1,1
M101875,eCommerce,Medium,East,Standard,15,200,24.05,4810.0,14,3.9,2,35.5,4.6,0,0,4,1,1
M101876,Retail,Small,East,Premium,18,42,84.92,3566.64,14,4.0,2,4.8,7.3,2,1,6,0,1
M101877,Food & Beverage,Medium,North,Standard,45,191,77.48,14798.68,18,-0.9,0,20.1,6.4,1,2,7,1,0
M101878,Services,Small,West,Standard,53,47,17.9,841.3,44,-8.8,1,15.1,9.7,1,1,5,1,1
M101879,Services,Small,South,Standard,51,62,30.02,1861.24,14,-15.6,1,23.9,6.2,1,0,1,0,0
M101880,Services,Small,South,Standard,20,72,94.48,6802.56,16,-19.7,2,7.1,9.5,0,0,8,1,1
M101881,Services,Medium,East,Standard,19,168,51.66,8678.88,10,12.6,1,15.1,7.0,2,2,6,0,0
M101882,Food & Beverage,Medium,West,Standard,4,323,84.64,27338.72,14,26.9,1,6.9,7.3,0,3,5,1,0
M101883,eCommerce,Small,South,Premium,17,48,12.940000000000001,621.12,22,-24.5,2,6.1,6.7,1,1,4,1,1
M101884,Food & Beverage,Medium,East,Standard,35,309,10.42,3219.78,22,1.7,5,16.9,6.3,0,0,4,1,0
M101885,Food & Beverage,Medium,East,Plus,16,213,72.6,15463.8,37,20.4,1,18.6,8.1,0,1,6,1,0
M101886,Retail,Small,South,Premium,44,37,36.93,1366.41,2,-1.2,3,19.8,5.4,0,0,6,0,1
M101887,Retail,Medium,East,Plus,3,305,74.81,22817.05,27,18.8,1,22.4,8.0,1,1,3,0,0
M101888,Travel,Small,West,Standard,25,56,85.25,4774.0,24,26.7,2,7.4,9.5,0,0,4,1,1
M101889,Food & Beverage,Enterprise,South,Standard,17,2076,37.31,77455.56,4,11.7,0,32.9,5.0,1,0,2,1,0
M101890,Retail,Small,West,Plus,30,43,49.02,2107.86,36,-7.9,1,11.8,8.9,0,0,3,1,1
M101891,eCommerce,Small,West,Premium,2,39,43.17,1683.63,4,31.9,2,5.9,9.0,1,3,8,1,0
M101892,Services,Small,West,Plus,25,17,36.96,628.32,22,-2.9,2,22.5,7.9,1,1,3,1,1
M101893,Retail,Small,East,Standard,47,23,58.22,1339.06,2,-2.9,2,11.9,6.0,1,1,7,1,0
M101894,Food & Beverage,Medium,West,Plus,51,192,80.59,15473.28,7,14.3,4,11.2,6.8,1,3,4,1,0
M101895,Retail,Small,East,Plus,16,27,33.84,913.68,23,-3.6,2,12.0,6.8,0,1,8,1,1
M101896,Services,Small,West,Plus,26,53,33.739999999999995,1788.22,24,-1.9,4,6.3,10.0,1,0,5,1,0
M101897,Retail,Small,East,Premium,41,25,37.5,937.5,13,-5.2,2,30.9,6.0,0,1,7,0,1
M101898,Retail,Enterprise,West,Plus,28,1007,70.02,70510.14,38,-1.0,0,15.2,6.5,1,1,4,1,1
M101899,Retail,Medium,West,Plus,33,187,84.93,15881.91,23,7.3,1,11.9,5.2,1,3,1,1,0
M101900,Services,Small,West,Plus,21,61,42.76,2608.36,30,-40.4,1,9.1,5.6,0,1,3,1,1
M101901,Retail,Small,East,Plus,50,32,15.67,501.44,14,0.8,0,21.9,5.4,1,0,6,0,1
M101902,eCommerce,Small,East,Plus,38,47,27.89,1310.83,6,-35.8,0,29.6,6.7,0,5,2,1,0
M101903,Retail,Enterprise,West,Standard,57,1285,41.33,53109.05,6,-5.9,1,4.3,5.1,0,1,4,1,0
M101904,Services,Medium,South,Plus,47,302,31.37,9473.74,11,10.4,2,13.1,5.9,2,0,1,1,1
M101905,Food & Beverage,Medium,North,Plus,22,296,23.94,7086.24,7,-4.2,1,14.5,3.9,3,0,3,0,1
M101906,Food & Beverage,Enterprise,West,Standard,20,1186,53.0,62858.0,6,18.5,0,21.8,8.8,0,0,1,1,0
M101907,Retail,Small,East,Standard,6,22,165.91,3650.02,3,10.6,3,20.5,6.7,3,1,2,0,0
M101908,eCommerce,Medium,South,Plus,37,203,28.97,5880.91,12,-44.4,1,15.1,7.3,1,0,4,1,1
M101909,Travel,Small,East,Plus,45,40,58.52,2340.8,3,29.4,4,14.7,5.1,1,0,2,1,1
M101910,Retail,Small,North,Standard,21,44,68.19,3000.36,12,8.5,2,5.1,9.2,0,2,1,1,0
M101911,Retail,Small,South,Standard,2,31,71.16,2205.96,2,-9.5,3,14.8,9.3,1,0,2,1,1
M101912,Travel,Small,South,Standard,49,60,49.85,2991.0,11,-7.3,1,9.4,7.2,1,1,6,1,0
M101913,Services,Enterprise,South,Premium,14,1206,24.65,29727.9,22,-42.9,2,5.5,6.6,1,2,1,0,1
M101914,Retail,Small,West,Premium,35,29,80.32,2329.28,7,7.8,0,29.7,7.0,0,0,1,1,0
M101915,Retail,Medium,East,Plus,4,187,19.47,3640.89,18,17.3,1,11.7,8.2,0,0,6,1,0
M101916,Services,Medium,North,Standard,4,432,47.05,20325.6,18,-12.0,2,18.9,8.0,0,0,4,1,0
M101917,eCommerce,Medium,South,Plus,53,278,44.44,12354.32,8,-16.9,4,13.3,8.0,0,1,8,0,0
M101918,Services,Enterprise,North,Plus,40,1732,25.83,44737.56,3,6.1,1,5.3,8.9,0,0,4,1,0
M101919,Health,Small,West,Premium,1,28,37.5,1050.0,27,29.3,1,18.6,5.6,1,1,4,1,0
M101920,Food & Beverage,Small,South,Standard,6,31,69.88,2166.28,8,27.0,1,32.3,7.4,1,0,1,1,1
M101921,Food & Beverage,Small,South,Standard,30,32,47.04,1505.28,42,21.2,1,22.7,5.7,1,0,1,1,0
M101922,Food & Beverage,Small,South,Plus,41,43,21.46,922.78,26,47.4,4,19.2,2.6,0,0,7,1,1
M101923,Food & Beverage,Enterprise,North,Standard,26,1129,75.21,84912.09,23,23.3,3,11.9,6.3,0,0,2,1,1
M101924,Retail,Small,West,Plus,52,34,121.95,4146.3,4,28.4,2,14.8,6.0,0,0,1,1,0
M101925,Retail,Small,East,Plus,39,35,23.23,813.05,23,4.9,3,20.6,7.0,1,2,6,1,0
M101926,Food & Beverage,Small,South,Standard,37,30,49.21,1476.3,32,-4.6,2,10.1,8.4,3,0,8,1,0
M101927,eCommerce,Small,South,Standard,18,38,50.22,1908.36,16,28.0,4,21.6,6.8,1,0,3,0,1
M101928,Retail,Medium,East,Plus,41,325,22.89,7439.25,19,-18.6,1,10.0,10.0,1,0,4,0,1
M101929,Food & Beverage,Small,North,Premium,52,24,96.19,2308.56,22,12.3,3,4.6,6.5,1,2,6,1,1
M101930,Services,Medium,West,Standard,3,248,50.81,12600.88,35,-10.4,2,6.7,4.1,1,0,1,1,1
M101931,Services,Medium,East,Standard,44,357,81.8,29202.6,20,10.5,1,10.4,7.5,1,0,2,1,0
M101932,eCommerce,Medium,North,Plus,52,206,60.5,12463.0,22,8.9,2,13.6,6.0,1,0,7,0,0
M101933,eCommerce,Small,East,Standard,26,33,94.27,3110.91,18,6.6,3,23.7,4.7,0,2,7,1,0
M101934,eCommerce,Medium,West,Plus,46,304,60.03,18249.12,43,2.6,0,13.0,6.5,0,0,2,1,0
M101935,Retail,Small,North,Plus,22,28,39.81,1114.68,16,14.7,3,5.6,6.1,0,2,6,0,0
M101936,Food & Beverage,Small,East,Standard,12,40,67.03,2681.2,21,18.2,5,23.0,5.4,0,2,8,1,0
M101937,Services,Medium,East,Plus,49,153,31.86,4874.58,36,-27.8,4,12.8,9.4,0,2,2,0,1
M101938,Retail,Medium,West,Plus,19,114,70.58,8046.12,10,2.0,3,6.3,7.5,1,2,2,1,0
M101939,Retail,Small,East,Standard,45,38,28.94,1099.72,48,-6.2,0,16.9,6.3,0,1,8,1,0
M101940,Retail,Medium,East,Plus,19,141,48.28,6807.48,9,7.3,1,20.0,9.2,2,0,8,0,1
M101941,Food & Beverage,Small,West,Premium,24,40,43.19,1727.6,7,-6.2,1,12.9,6.5,0,1,5,1,1
M101942,Food & Beverage,Medium,West,Plus,41,325,57.74,18765.5,22,31.1,3,17.1,4.8,1,0,4,0,0
M101943,Retail,Enterprise,South,Standard,21,2296,102.53,235408.88,9,1.5,2,13.8,4.8,2,1,2,1,0
M101944,eCommerce,Small,East,Plus,48,41,36.79,1508.39,41,24.7,2,18.9,6.5,0,0,1,0,0
M101945,Travel,Medium,North,Standard,3,314,79.02,24812.28,58,-17.9,2,11.4,4.4,1,2,5,1,0
M101946,Retail,Medium,West,Plus,1,253,95.93,24270.29,7,-3.2,2,3.3,5.6,0,2,2,0,0
M101947,Travel,Medium,West,Plus,5,192,77.73,14924.16,6,-10.5,1,5.6,6.7,0,2,4,1,0
M101948,Retail,Medium,South,Standard,16,112,57.51,6441.12,6,11.7,2,7.6,9.0,1,1,8,0,0
M101949,Travel,Medium,East,Standard,4,389,55.94,21760.66,2,-23.1,0,8.0,9.3,1,3,8,1,0
M101950,Health,Small,West,Premium,23,28,35.53,994.84,9,-34.6,1,9.9,8.2,1,4,4,0,0
M101951,Retail,Medium,North,Standard,2,357,19.67,7022.19,31,-10.8,2,30.1,6.1,0,3,3,0,0
M101952,eCommerce,Small,East,Plus,45,48,51.82,2487.36,23,15.3,1,11.6,6.1,1,0,8,1,1
M101953,Health,Enterprise,West,Plus,10,853,100.41,85649.73,13,-14.8,3,17.1,7.4,0,1,8,1,0
M101954,Travel,Small,West,Plus,58,45,107.93,4856.85,21,8.8,3,12.9,9.8,0,2,5,1,0
M101955,Health,Small,North,Standard,51,84,22.01,1848.84,5,-11.2,3,15.0,7.1,3,0,6,1,0
M101956,Services,Medium,West,Standard,41,377,106.17,40026.09,16,-35.6,2,15.8,6.1,2,0,4,1,1
M101957,Retail,Small,West,Standard,48,33,68.71000000000001,2267.43,18,21.7,4,26.4,6.0,1,0,6,1,0
M101958,eCommerce,Small,North,Plus,46,31,64.57,2001.67,17,17.3,2,23.7,6.0,0,0,5,0,0
M101959,Services,Medium,East,Premium,50,228,100.01,22802.28,9,2.1,0,2.6,8.3,1,3,2,1,0
M101960,Services,Small,East,Premium,33,38,85.01,3230.38,8,3.9,2,7.8,6.0,1,1,1,1,0
M101961,Food & Beverage,Small,West,Standard,37,61,28.66,1748.26,24,-1.6,1,9.1,7.8,0,1,1,0,1
M101962,Services,Small,North,Standard,28,52,33.269999999999996,1730.04,23,-19.7,4,24.9,7.3,0,2,7,1,0
M101963,Retail,Small,West,Standard,37,22,18.310000000000002,402.82,2,31.7,4,17.2,7.3,0,3,7,1,0
M101964,eCommerce,Small,East,Premium,23,47,63.02,2961.94,2,0.8,3,12.3,5.2,1,1,5,1,0
M101965,Retail,Small,South,Standard,8,38,30.62,1163.56,55,11.0,3,7.0,7.0,1,0,5,0,1
M101966,eCommerce,Small,South,Standard,55,41,39.01,1599.41,19,-8.0,1,18.7,5.8,0,2,8,1,0
M101967,eCommerce,Small,West,Plus,42,44,93.65,4120.6,17,12.7,0,22.3,6.4,0,1,8,1,0
M101968,Food & Beverage,Small,West,Plus,42,61,67.58,4122.38,7,28.2,2,7.0,6.2,0,1,6,1,0
M101969,Services,Medium,South,Standard,17,310,68.55,21250.5,12,6.7,3,5.5,9.3,2,1,5,1,0
M101970,Food & Beverage,Medium,West,Plus,46,169,144.69,24452.61,9,10.9,2,12.1,7.3,1,0,4,1,0
M101971,Health,Small,East,Standard,31,39,8.81,343.59,31,22.3,0,9.9,4.5,1,1,5,1,0
